Unnamed: 0,Question,A,B,C,D,Answer,Subject,Subcategory
70,"选择分页系统的页面大小时，需要考虑以下哪一项（或哪几项）因素？
I. 大页面的优点是其页表较小。
II. 小页面的优点是可减少内部碎片造成的浪费。
III. 通常情况下，决定磁盘访问时间的主要因素与页面长度无关，因此，使用较长的页面比较方便。",只有 I,只有 II,只有 I 和 III,I、II 和 III,D,college_computer_science,computer science
20,需要编写一种方法来在数组中搜索大于给定项的值并返回其索引。问题规范并未指出如果数组中有多个这样的值，应该返回什么。以下哪种操作最好？,该方法应假设数组中只有一个值大于给定项。,该方法应编写为返回每次出现较大值的索引。,应修改规范以指示如果有多个较大值的索引应该做什么。,应编写方法以在找到多个较大值时输出一条消息。,C,high_school_computer_science,computer science
13,AH 协议提供源身份验证和数据完整性，但不提供,完整性,隐私性,不可否认性,A 和 C,B,computer_security,computer science
61,陈述 1| 斯坦福情绪树库包含电影评论，而不是书评。陈述 2| 宾夕法尼亚树库已用于语言建模。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning,computer science
57,陈述 1| 线性模型的 L2 正则化往往比 L1 正则化使模型更稀疏。陈述 2|残差连接可以在 ResNets 和 Transformers 中找到。,正确，正确,错误，错误,正确，错误,错误，正确,D,machine_learning,computer science
91,以下哪项更适合进行特征选择？,Ridge,Lasso,(a) 和 (b) 都适用,(a) 和 (b) 都不适合,B,machine_learning,computer science
84,Nmap 确定的端口状态有哪些？,活动、非活动、待机,打开、半打开、关闭,打开、过滤、未过滤,活动、关闭、未使用,C,computer_security,computer science
107,下列哪项关于卷积核的说法是正确的？,将图像与 $\begin{bmatrix}1 & 0 & 0\\ 0 & 1 & 0 \\ 0 & 0 & 1 \end{bmatrix}$ 进行卷积不会改变图像,将图像与 $\begin{bmatrix}0 & 0 & 0\\ 0 & 1 & 0 \\ 0 & 0 & 0 \end{bmatrix}$ 进行卷积不会改变图像,将图像与 $\begin{bmatrix}1 & 1 & 1\\ 1 & 1 & 1 \\ 1 & 1 & 1 \end{bmatrix}$ 进行卷积不会改变图像,将图像与 $\begin{bmatrix}0 & 0 & 0\\ 0 & 0 & 0 \\ 0 & 0 & 0 \end{bmatrix}$ 进行卷积不会改变图像,B,machine_learning,computer science
80,__________ 是内存位置的连续段，用于包含一些数据，例如字符串或整数数组。,堆栈,队列,外部存储,缓冲区,D,computer_security,computer science
78,缓存内存的命中率是指在缓存中找到数据的存取（读和写）次数百分比。直写策略是指每次写操作都会更新主内存。回写策略是指在从缓存中清除行之前，对缓存中的行执行写操作不会影响主内存。而写分配策略则是指在写失效时分配并加载缓存行。那么，如果假定始终使用写分配，以下哪一项陈述是正确的？,回写的命中率往往高于直写。,直写的命中率往往高于回写。,对于回写而言，导致主内存操作的写操作占比永远不会大于直写的相应占比。,对于直写而言，导致主内存操作的写操作占比永远不会大于回写的相应占比。,C,college_computer_science,computer science
5,陈述 1| 数据的对数似然将始终通过期望最大化算法的连续迭代而增加。陈述 2| Q 学习的一个缺点是，只有当学习者事先知道其行为如何影响其环境时才能使用它。,正确，正确,错误，错误,正确，错误,错误，正确,B,machine_learning,computer science
84,下列哪项最能描述分布式拒绝服务 (D D o S) 攻击与拒绝服务 (D o S) 攻击的主要区别？,攻击目标,被攻击的计算机数量,发起攻击的计算机数量,攻击发生的时间段,C,high_school_computer_science,computer science
18,对于多项式回归，以下哪一个结构假设最能影响欠拟合和过拟合之间的权衡：,多项式次数,我们是通过矩阵求逆还是梯度下降来学习权重,高斯噪声的假设方差,使用常数项单元输入,A,machine_learning,computer science
10,陈述 1| 2D 平面中所有矩形的集合（包括非轴对齐矩形）可以粉碎一组 5 个点。陈述 2|当 k = 1 时，k-最近邻分类器的 VC 维数为无穷大。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning,computer science
26,当 STP 解算器对特定路径的约束查询超时时，EXE 会做什么？,假设查询是可满足的，并继续执行该路径。,假设查询不可满足，并停止执行该路径,重新启动 STP 并重试查询，重试次数有限。,移除约束的子集并重试查询。,B,computer_security,computer science
15,"对于所有字符串 x，函数 x^M 的递归定义如下。
e^M= e，且
如果 w 是字符串，且 a 是长度为 1 的字符串，那么 
(aw)^M = aw^Ma。
假设 a 是长度为 1 的字符串，而 x 和 y 则是任意字符串，那么，以下哪一项是正确的？",a^M = a,(ax)^M = (xa)^M,(xy)^M = y^Mx^M,以上都不是,D,college_computer_science,computer science
56,陈述 1| 支持向量机构建的最大边距决策边界在所有线性分类器中具有最低的泛化误差。陈述 2| 我们从具有类条件高斯分布的生成模型中获得的任何决策边界原则上都可以用 SVM 和次数小于或等于三的多项式核来重现。,正确，正确,错误，错误,正确，错误,错误，正确,D,machine_learning,computer science
0,访问矩阵保护方法的问题在于,直接保存的矩阵较大，不便管理,无法表示复杂的保护要求,无法判定某个流程能否访问某项资源,无法表示何人有权更改访问矩阵本身,A,college_computer_science,computer science
81,WPA 使用哪种加密形式？,共享密钥,LEAP,TKIP,AES,C,computer_security,computer science
35,以下哪句话关于回归的说法是错误的？,它将输入与输出联系起来。,它用于预测。,它可用于解释。,它发现因果关系,D,machine_learning,computer science
44,以下哪项关于 Python 的说法是正确的？,它支持自动垃圾收集。,它可以轻松地与 C、C++、COM、ActiveX、CORBA 和 Java 集成。,以上两者。,以上都不是。,C,high_school_computer_science,computer science
37,陈述 1| 核密度估计器相当于在原始数据集中的每个点 Xi 处执行值为 Yi = 1/n 的核回归。陈述 2| 学习决策树的深度可以大于用于创建树的训练示例的数量。,正确，正确,错误，错误,正确，错误,错误，正确,B,machine_learning,computer science
54,下列哪项只能在训练数据线性可分时使用？,线性硬边距 SVM。,线性逻辑回归。,线性软边距 SVM。,质心法。,A,machine_learning,computer science
72,以下哪一对 8 位二补码数字相加时会溢出？,11111111 和 00000001,00000001 和 10000000,11111111 和 10000001,10000001 和 10101010,D,college_computer_science,computer science
90,"数组 A 包含 256 个元素，每个元素有 4 个字节。第一个元素存储在物理地址 4,096 之处。
数组 B 包含 512 个元素，每个元素有 4 个字节。第一个元素存储在物理地址 8,192 之处。
假设只有数组 A 和数组 B 可以缓存在一个初始为空、物理编址、物理标记且直接映射的 2K 字节缓存中，且该缓存区的块大小为 8 字节。然后执行以下循环。
for (i = 0; i < 256; i++)
    A[i] = A[i] + B[2*i];
那么，在执行循环期间，如果缓存采用直写策略，将有多少字节被写入内存？",0,256,1024,2048,C,college_computer_science,computer science
14,以下哪项不是安全漏洞？,窃听,跨站点脚本,身份验证,SQL 注入,C,computer_security,computer science
94,"假设 M 是一个确定型单带图灵机，其带字符表为 {blank,0,1}，而 C 则表示对 M 的计算过程（可能是无限的），从空白带开始。以下每个问题的输入都是 M 和一个正整数 n。那么，以下哪一个（或哪几个）问题是可以确定的？
I. 计算过程 C 至少持续 n 步。
II. 计算过程 C 至少持续 n 步，且 M 在第 n 步之后的某一刻打印出一个 1。
III. 在计算过程 C 中，M 至少扫描 n 个不同的带方格。",都不是,只有 III,只有 I 和 II,只有 I 和 III,D,college_computer_science,computer science
71,一名程序员正在设计一个程序来对图书馆中的所有书籍进行分类。他计划创建一个 Book 类来存储每本书的特征：作者、书名、isOnShelf 等，并执行 getAuthor、getTitle、getShelfInfo 和 setShelfInfo 等操作。另一个类 LibraryList 将存储一个 Book 对象数组。 LibraryList 类将包括 listAllBooks、addBook、removeBook 和 searchForBook 等操作。程序员计划先实现和测试 Book 类，然后再实现 LibraryList 类。程序员计划先编写 Book 类是,自上而下开发,自下而上开发,过程抽象,信息隐藏,B,high_school_computer_science,computer science
99,在线性回归中应用正则化惩罚后，您发现 w 的一些系数被归零。可能使用了以下哪种惩罚？,L0 范数,L1 范数,L2 范数,(a) 或 (b),D,machine_learning,computer science
93,直接映射缓存的主要优点在于这种机制很简单，而其主要缺点则是,不允许同时访问目标数据及其标签,成本高于其他类型的缓存机制,如果两个或两个以上交替使用的区块映射到缓存中的同一个块框架上，缓存命中率就会降低,其存取时间比其他缓存机制长,C,college_computer_science,computer science
42,"以下哪项条件可以使用由布尔变量 p_1、p_2、p_3、p_4 和连接词 ∧ 与 ∨（不包括 ¬）构成的布尔公式来表示？
I. p_1、p_2、p_3 和 p_4 中至少有三个为真。
II. p_1、p_2、p_3 和 p_4 中有三个为真。
III. p_1、p_2、p_3 和 p_4 中有偶数个为真。",只有 I,只有 II,只有 III,I 和 III,A,college_computer_science,computer science
73,双方之间的会话对称密钥将使用多少次,仅一次,两次,多次,视情况而定,A,computer_security,computer science
40,消息机密性或隐私性意味着发送者和接收者期望,完整性,机密性,身份验证,不可否认性,B,computer_security,computer science
39,以下哪一项最能体现使用内存映射 I/0 的计算机的特征？,此类计算机为 I/O 端口操作提供专用指令。,I/O 端口位于总线的地址上，其访问方式与其他内存位置相同。,要执行 I/O 操作，只需将数据放入地址寄存器，然后再调用通道执行操作即可。,端口只能被计算机的内存映射指令引用，且位于硬连接的内存位置。,B,college_computer_science,computer science
100,"A 和 B 是两个事件。如果 P(A, B) 减少而 P(A) 增加，则下列哪项是正确的？",P(A|B) 减少,P(B|A) 减少,P(B) 减少,以上全部,B,machine_learning,computer science
25,"“神奇内存”有两项操作：读取和清空。这两项操作不可分割且相互排斥。“清空”会将神奇内存归零。“读取”返回的值则表示最近一次“清空”操作之后执行的“读取”操作的次数。那么，关于“神奇内存”，以下哪一项（或哪几项）陈述是正确的？
I. 神奇内存可提供原子“检查并设置”功能。
II. 神奇内存可用于协调在共享内存多处理器上运行的进程。
III. 神奇内存只能在多处理器上发挥作用。",只有 I,只有 II,只有 III,I 和 II,D,college_computer_science,computer science
55,扫描的类型有哪些？,端口、网络和服务,网络、漏洞和端口,被动、主动和交互式,服务器、客户端和网络,B,computer_security,computer science
95,为什么要使用 ping 扫描？,识别实时系统,定位实时系统,识别开放端口,定位防火墙,A,computer_security,computer science
37,数据包过滤器防火墙在以下哪个位置进行过滤,应用或传输层,数据链路层,物理层,网络或传输层,D,computer_security,computer science
77,计算矩阵 M_1 和 M_2（其中 M_1 有 p 行 q 列，M_2 行有 q 行 r 列）的乘积时，需要的时间与 pqr 成正比，而所得结果为一个包含 p 行和 r 列的矩阵。假设矩阵 N_1、矩阵 N_2 和矩阵 N_3 的乘积分别有 w 行 x 列、x 行 y 列和 y 行 z 列。那么，在哪种情况下， 计算 (N_1N_2)N_3（即，先乘以前两个矩阵）的乘积所需时间要少于计算 N_1(N_2 N_3) 所需时间？,在任何情况下都不会如此，即，两者所用时间始终相同。,1/x + 1/z < 1/w + 1/y,x > y,1/w + 1/x < 1/y + 1/z,B,college_computer_science,computer science
29,Python 变量名区分大小写吗？,是,否,它依赖于机器,以上都不是,A,high_school_computer_science,computer science
22,IP 协议主要涉及到,通过网络路由数据包,在直联计算机之间可靠地传输数据包,在无需直联的计算机之间可靠地传输大型（多包）消息,处理不同操作系统架构之间的分歧,A,college_computer_science,computer science
46,以下哪一个十进制数可以用二进制精确表示？,0.1,0.2,0.3,0.5,D,college_computer_science,computer science
76,假设 A 是一个包含 m 个元素的有限集，而 B 则是一个包含 n 个元素的有限集。那么，能够将 A 映射到 B 的唯一函数有多少个？,n^m,n!/(n - m)!,n!,n!/(m!(n - m)!),A,college_computer_science,computer science
21,陈述 1| VGGNets 的卷积核的宽度和高度小于 AlexNet 的第一层核。陈述 2| 在批量标准化之前引入了依赖于数据的权重初始化程序。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning,computer science
9,"在 Python 3 中，如果 tuple = ( 'abcd', 786 , 2.23, 'john', 70.2 )，print tuple[0] 的输出是什么？","( 'abcd', 786 , 2.23, 'john', 70.2 )",abcd,错误,以上都不是。,B,high_school_computer_science,computer science
48,什么是 Web 代理？,拦截并可能修改 Web 浏览器和 Web 服务器之间的请求（和响应）的软件,与 Web 应用程序交互时代表客户端做出决策的代理,使 Web 应用程序看起来像独立应用程序的软件，使其更易于测试,用于离线时使用的 Web 模拟器,A,computer_security,computer science
57,以下哪一个指令集特征不被视为整数单元激进流水线的障碍？,每一个指令设置的条件码,指令的变长编码,需要众多不同数量执行周期的指令,多个不同类（组）的寄存器,D,college_computer_science,computer science
